"","x"
"50909","NID1; CHSY1"
"50910","NID1; EDEM1"
"50911","NID1; EPM2AIP1"
"50912","NID1; FAM32A"
"50913","NID1; FLNC"
"50914","NID1; HOXA5"
"50915","NID1; IMPA2"
"50916","NID1; INHBA"
"50917","NID1; MTMR3"
"50918","NID1; NFRKB"
"50919","NID1; NR0B1"
"50920","NID1; PLK1"
"50921","NID1; PRKDC"
"50922","NID1; PSMC6"
"50923","NID1; RFC1"
"50924","NID1; RING1"
"50925","NID1; SDC3"
"50926","NID1; SEC24B"
"50927","NID1; SERPINI1"
"50928","NID1; TUBG1"
"50929","NID1; UQCRC1"
"50930","NID1; ZIC2"
"50931","NID2; CDC25A"
"50932","NID2; CRH"
"50933","NID2; F9"
"50934","NID2; FZD10"
"50935","NID2; MAOA"
"50936","NID2; MOBP"
"50937","NID2; OPTN"
"50938","NINJ1; ALPL"
"50939","NINJ1; ATP5G2"
"50940","NINJ1; CAMK1"
"50941","NINJ1; CTSA"
"50942","NINJ1; GAPDH"
"50943","NINJ1; IGFBP1"
"50944","NINJ1; ITPKA"
"50945","NINJ1; NFRKB"
"50946","NINJ1; RRP9"
"50947","NINJ1; SOX2"
"50948","NINJ1; THRB"
"50949","NIPA2; BRP44"
"50950","NIPA2; CHSY1"
"50951","NIPA2; DBN1"
"50952","NIPA2; DRD1"
"50953","NIPA2; GABBR1"
"50954","NIPA2; GATA6"
"50955","NIPA2; HCFC1"
"50956","NIPA2; MAFF"
"50957","NIPA2; MARK2"
"50958","NIPA2; MAX"
"50959","NIPA2; PLK1"
"50960","NIPA2; SIRPA"
"50961","NIPA2; SLC9A6"
"50962","NIPA2; SQSTM1"
"50963","NIPA2; VAV2"
"50964","NIPA2; WASF1"
"50965","NIPSNAP1; ABR"
"50966","NIPSNAP1; BMPR1A"
"50967","NIPSNAP1; CCT5"
"50968","NIPSNAP1; CDKN2C"
"50969","NIPSNAP1; CYB5R3"
"50970","NIPSNAP1; EYA1"
"50971","NIPSNAP1; FOXM1"
"50972","NIPSNAP1; GNAZ"
"50973","NIPSNAP1; LIFR"
"50974","NIPSNAP1; LSM7"
"50975","NIPSNAP1; RASA1"
"50976","NIPSNAP1; RUVBL2"
"50977","NIPSNAP1; SEC24B"
"50978","NIPSNAP1; SLC3A2"
"50979","NIPSNAP1; SLC4A4"
"50980","NIPSNAP1; SOX4"
"50981","NIPSNAP1; SSTR5"
"50982","NIPSNAP1; ZADH2"
"50983","NISCH; ASPH"
"50984","NISCH; CCDC85B"
"50985","NISCH; CFTR"
"50986","NISCH; MYL3"
"50987","NISCH; NGFR"
"50988","NISCH; NUDT3"
"50989","NISCH; PRSS8"
"50990","NISCH; ZFX"
"50991","NKG7; GNAZ"
"50992","NKG7; KRT14"
"50993","NKG7; NPR2"
"50994","NKG7; SCNN1A"
"50995","NKG7; STAMBP"
"50996","NKRF; A4GALT"
"50997","NKRF; ARHGDIG"
"50998","NKRF; ARNTL"
"50999","NKRF; ARPC2"
"51000","NKRF; ATP6V0C"
"51001","NKRF; ATP6V1A"
"51002","NKRF; BPTF"
"51003","NKRF; BRP44"
"51004","NKRF; CBLN1"
"51005","NKRF; CCNE2"
"51006","NKRF; CCT7"
"51007","NKRF; CDC42BPA"
"51008","NKRF; CDKN3"
"51009","NKRF; CENPF"
"51010","NKRF; CHRNA4"
"51011","NKRF; CXCL12"
"51012","NKRF; CYB5A"
"51013","NKRF; CYP21A2"
"51014","NKRF; DLGAP4"
"51015","NKRF; ETV6"
"51016","NKRF; EXOC7"
"51017","NKRF; FAH"
"51018","NKRF; FECH"
"51019","NKRF; FEZ1"
"51020","NKRF; GAB1"
"51021","NKRF; GAB2"
"51022","NKRF; GAPDH"
"51023","NKRF; GNAS"
"51024","NKRF; GOT2"
"51025","NKRF; GPSM2"
"51026","NKRF; HIST2H2BE"
"51027","NKRF; HPRT1"
"51028","NKRF; ITGA7"
"51029","NKRF; KCNK1"
"51030","NKRF; KRT86"
"51031","NKRF; LEPROTL1"
"51032","NKRF; LRPAP1"
"51033","NKRF; LSM7"
"51034","NKRF; MAX"
"51035","NKRF; MYCBP2"
"51036","NKRF; NCL"
"51037","NKRF; NRF1"
"51038","NKRF; OPTN"
"51039","NKRF; PBX1"
"51040","NKRF; PDHX"
"51041","NKRF; PDXK"
"51042","NKRF; PFKFB3"
"51043","NKRF; PPP2R1A"
"51044","NKRF; PRKCG"
"51045","NKRF; PTPN2"
"51046","NKRF; RARA"
"51047","NKRF; RHOC"
"51048","NKRF; RPL10"
"51049","NKRF; RUVBL2"
"51050","NKRF; SGCB"
"51051","NKRF; SIVA1"
"51052","NKRF; SLC35A3"
"51053","NKRF; SMARCD1"
"51054","NKRF; SNTA1"
"51055","NKRF; SORBS3"
"51056","NKRF; SP1"
"51057","NKRF; STARD7"
"51058","NKRF; STK10"
"51059","NKRF; SUPT5H"
"51060","NKRF; TDO2"
"51061","NKRF; UBE3A"
"51062","NKRF; ZADH2"
"51063","NKRF; ZFP36L2"
"51064","NKRF; ZNF274"
"51065","NMB; ACTB"
"51066","NMB; FOXK2"
"51067","NMB; GAPDH"
"51068","NMB; MYBL2"
"51069","NMB; NCK1"
"51070","NMB; TDO2"
"51071","NME1; CCBL1"
"51072","NME1; CFTR"
"51073","NME1; CKAP5"
"51074","NME1; CTSA"
"51075","NME1; CXCL12"
"51076","NME1; NCSTN"
"51077","NME1; PDGFRA"
"51078","NME1; PLK1"
"51079","NME1; POLR2K"
"51080","NME1; RPN1"
"51081","NME1; SGCB"
"51082","NME1; SPINT2"
"51083","NME1; TAT"
"51084","NME3; ARF5"
"51085","NME3; CACNA2D1"
"51086","NME3; CCT3"
"51087","NME3; GNAZ"
"51088","NME3; GPD2"
"51089","NME3; GPR126"
"51090","NME3; KRT14"
"51091","NME3; LIMK1"
"51092","NME3; PABPC4"
"51093","NME3; RIT2"
"51094","NME3; SATB1"
"51095","NME3; ZNF192"
"51096","NME4; DTNA"
"51097","NMT1; AKR1B10"
"51098","NMT1; CTSA"
"51099","NMT1; PCNA"
"51100","NMT1; PRC1"
"51101","NMT1; SORT1"
"51102","NMT1; VGLL4"
"51103","NMU; CCT3"
"51104","NMU; RING1"
"51105","NNAT; ACP2"
"51106","NNAT; CCT5"
"51107","NNAT; CYB5A"
"51108","NNAT; DNAJB2"
"51109","NNAT; FASLG"
"51110","NNAT; GSTM5"
"51111","NNAT; IL2RG"
"51112","NNAT; KLF4"
"51113","NNAT; NEU1"
"51114","NNAT; NGFR"
"51115","NNAT; NTNG1"
"51116","NNAT; PCBP2"
"51117","NNAT; PFKL"
"51118","NNAT; RRP9"
"51119","NNAT; SLC3A2"
"51120","NNAT; SQSTM1"
"51121","NOC2L; DNAJB2"
"51122","NOC2L; HSF1"
"51123","NOC2L; KIF22"
"51124","NOC2L; RRP9"
"51125","NOC2L; TRIP12"
"51126","NOL4; AZIN1"
"51127","NOL4; CBLN1"
"51128","NOL4; CTNNA1"
"51129","NOL4; CYB5R3"
"51130","NOL4; CYP2E1"
"51131","NOL4; DRD1"
"51132","NOL4; MARK2"
"51133","NOL4; MAX"
"51134","NOL4; MCRS1"
"51135","NOL4; NHLH2"
"51136","NOL4; NPAS2"
"51137","NOL4; NRG1"
"51138","NOL4; PES1"
"51139","NOL4; PRKAR2B"
"51140","NOL4; PTPRZ1"
"51141","NOL4; SHBG"
"51142","NOL4; STRAP"
"51143","NOL4; UBE2S"
"51144","NOL4; YME1L1"
"51145","NOL7; ACTN2"
"51146","NOL7; BMP5"
"51147","NOL7; C7"
"51148","NOL7; CXCL12"
"51149","NOL7; ECM1"
"51150","NOL7; ESM1"
"51151","NOL7; FBP1"
"51152","NOL7; GGH"
"51153","NOL7; HIST1H1C"
"51154","NOL7; HIST1H2BJ"
"51155","NOL7; MFAP4"
"51156","NOL7; PROM1"
"51157","NOL7; PSMB3"
"51158","NOL7; RPN1"
"51159","NOL7; SCAMP3"
"51160","NOL7; SLC5A1"
"51161","NOL7; SOCS2"
"51162","NOL7; TTK"
"51163","NOL7; VPS45"
"51164","NOS1; AKAP10"
"51165","NOS1; BASP1"
"51166","NOS1; CDK5R1"
"51167","NOS1; CTSA"
"51168","NOS1; CXCL12"
"51169","NOS1; DNAJB2"
"51170","NOS1; EIF2AK2"
"51171","NOS1; ESM1"
"51172","NOS1; EYA1"
"51173","NOS1; FBN2"
"51174","NOS1; G3BP1"
"51175","NOS1; GABRB3"
"51176","NOS1; GINS1"
"51177","NOS1; H1F0"
"51178","NOS1; IL6ST"
"51179","NOS1; ITGA5"
"51180","NOS1; MAFF"
"51181","NOS1; NUDT3"
"51182","NOS1; NUTF2"
"51183","NOS1; PFKFB3"
"51184","NOS1; POLA2"
"51185","NOS1; POU2F1"
"51186","NOS1; RING1"
"51187","NOS1; RUNX1"
"51188","NOS1; SCGN"
"51189","NOS1; SERPINI1"
"51190","NOS1; SHC1"
"51191","NOS1; SLC4A4"
"51192","NOS1; SNTA1"
"51193","NOS1; SOS1"
"51194","NOS1; SOX4"
"51195","NOS1; SPTAN1"
"51196","NOS1; STAMBP"
"51197","NOS1; TNFRSF12A"
"51198","NOS1; UBE2S"
"51199","NOTCH3; ATP6V0C"
"51200","NOTCH3; BRCA1"
"51201","NOTCH3; LOXL2"
"51202","NOTCH3; MMP11"
"51203","NOTCH3; NEU1"
"51204","NOTCH3; NPY1R"
"51205","NOVA1; ADRB3"
"51206","NOVA1; CDC25C"
"51207","NOVA1; CELSR2"
"51208","NOVA1; CENPC1"
"51209","NOVA1; F9"
"51210","NOVA1; FBP1"
"51211","NOVA1; GABBR2"
"51212","NOVA1; GHR"
"51213","NOVA1; GNAZ"
"51214","NOVA1; HGF"
"51215","NOVA1; KRT7"
"51216","NOVA1; MAP2K4"
"51217","NOVA1; MCAM"
"51218","NOVA1; MDK"
"51219","NOVA1; MYL6B"
"51220","NOVA1; NBL1"
"51221","NOVA1; NCL"
"51222","NOVA1; RARA"
"51223","NOVA1; SNTB2"
"51224","NOVA1; TROAP"
"51225","NPAS1; ACTB"
"51226","NPAS1; ALDOA"
"51227","NPAS1; CA4"
"51228","NPAS1; CTSA"
"51229","NPAS1; EGF"
"51230","NPAS1; GRIK1"
"51231","NPAS1; GZMK"
"51232","NPAS1; H1F0"
"51233","NPAS1; HIVEP1"
"51234","NPAS1; IKBKAP"
"51235","NPAS1; IRF3"
"51236","NPAS1; KCNK1"
"51237","NPAS1; KIAA0141"
"51238","NPAS1; KRT86"
"51239","NPAS1; LMTK2"
"51240","NPAS1; MYH9"
"51241","NPAS1; MYL3"
"51242","NPAS1; NCSTN"
"51243","NPAS1; NEB"
"51244","NPAS1; PABPC4"
"51245","NPAS1; SOX2"
"51246","NPAS1; SQSTM1"
"51247","NPAS1; TNFRSF12A"
"51248","NPAS1; VAV2"
"51249","NPAS2; A4GALT"
"51250","NPAS2; ACP1"
"51251","NPAS2; ADH7"
"51252","NPAS2; ALCAM"
"51253","NPAS2; AMDHD2"
"51254","NPAS2; ANP32E"
"51255","NPAS2; ARF6"
"51256","NPAS2; ARFRP1"
"51257","NPAS2; ARHGEF12"
"51258","NPAS2; ARPC2"
"51259","NPAS2; C1S"
"51260","NPAS2; C20orf24"
"51261","NPAS2; C21orf2"
"51262","NPAS2; C5orf13"
"51263","NPAS2; CALCRL"
"51264","NPAS2; CBLN1"
"51265","NPAS2; CDIPT"
"51266","NPAS2; CELSR2"
"51267","NPAS2; CEP350"
"51268","NPAS2; CHMP2A"
"51269","NPAS2; CNTN2"
"51270","NPAS2; DFFA"
"51271","NPAS2; DIS3"
"51272","NPAS2; EIF2S3"
"51273","NPAS2; ERCC5"
"51274","NPAS2; FAM8A1"
"51275","NPAS2; FASLG"
"51276","NPAS2; FEZ1"
"51277","NPAS2; FOXK2"
"51278","NPAS2; GLA"
"51279","NPAS2; GRIA1"
"51280","NPAS2; GRK6"
"51281","NPAS2; GUCA1A"
"51282","NPAS2; HDAC2"
"51283","NPAS2; HIST1H2BD"
"51284","NPAS2; HIST1H2BJ"
"51285","NPAS2; HIST1H4C"
"51286","NPAS2; HOXA5"
"51287","NPAS2; IGHMBP2"
"51288","NPAS2; IL1RN"
"51289","NPAS2; ISCU"
"51290","NPAS2; ITGA1"
"51291","NPAS2; ITGAX"
"51292","NPAS2; ITM2B"
"51293","NPAS2; KCNN3"
"51294","NPAS2; KIAA0090"
"51295","NPAS2; KL"
"51296","NPAS2; LAMP1"
"51297","NPAS2; LSS"
"51298","NPAS2; LTK"
"51299","NPAS2; MAPK11"
"51300","NPAS2; MC5R"
"51301","NPAS2; MCAM"
"51302","NPAS2; MEN1"
"51303","NPAS2; MYO1B"
"51304","NPAS2; MYO1C"
"51305","NPAS2; NPTX1"
"51306","NPAS2; NRF1"
"51307","NPAS2; OCRL"
"51308","NPAS2; P4HA1"
"51309","NPAS2; PASK"
"51310","NPAS2; PCDH17"
"51311","NPAS2; PEX13"
"51312","NPAS2; PFKFB3"
"51313","NPAS2; PHLDA2"
"51314","NPAS2; PLD3"
"51315","NPAS2; PLK2"
"51316","NPAS2; POLR3D"
"51317","NPAS2; PPP1R8"
"51318","NPAS2; PPP2CA"
"51319","NPAS2; PPP3CA"
"51320","NPAS2; PPP6C"
"51321","NPAS2; PRKAR2B"
"51322","NPAS2; PRKG2"
"51323","NPAS2; PSMA7"
"51324","NPAS2; PSMD13"
"51325","NPAS2; RAB21"
"51326","NPAS2; RBP3"
"51327","NPAS2; REL"
"51328","NPAS2; SDC4"
"51329","NPAS2; SEC24B"
"51330","NPAS2; SEC61A1"
"51331","NPAS2; SERP1"
"51332","NPAS2; SLC29A1"
"51333","NPAS2; SLC7A8"
"51334","NPAS2; SMC4"
"51335","NPAS2; SPINK5"
"51336","NPAS2; SS18"
"51337","NPAS2; STC2"
"51338","NPAS2; SYT5"
"51339","NPAS2; TAF4"
"51340","NPAS2; TAX1BP1"
"51341","NPAS2; TBCB"
"51342","NPAS2; TCF4"
"51343","NPAS2; TOMM20"
"51344","NPAS2; TOR1A"
"51345","NPAS2; TPD52"
"51346","NPAS2; TRADD"
"51347","NPAS2; TRH"
"51348","NPAS2; USP10"
"51349","NPAS2; VAT1"
"51350","NPAS2; WIPF2"
"51351","NPAS2; XPO1"
"51352","NPC1; DTNA"
"51353","NPEPPS; AKAP7"
"51354","NPEPPS; CCNE2"
"51355","NPEPPS; CDC6"
"51356","NPEPPS; CKAP5"
"51357","NPEPPS; COLEC11"
"51358","NPEPPS; CREB5"
"51359","NPEPPS; CTSA"
"51360","NPEPPS; DNAJB2"
"51361","NPEPPS; FAM46C"
"51362","NPEPPS; FBLN5"
"51363","NPEPPS; FBP1"
"51364","NPEPPS; GABRB3"
"51365","NPEPPS; GMNN"
"51366","NPEPPS; GRIK1"
"51367","NPEPPS; HSF4"
"51368","NPEPPS; ITGA6"
"51369","NPEPPS; LASP1"
"51370","NPEPPS; LIFR"
"51371","NPEPPS; NCK1"
"51372","NPEPPS; NGFR"
"51373","NPEPPS; NRG1"
"51374","NPEPPS; NUDT3"
"51375","NPEPPS; PRKAR2B"
"51376","NPEPPS; PRSS8"
"51377","NPEPPS; RANGAP1"
"51378","NPEPPS; RFC4"
"51379","NPEPPS; RRP9"
"51380","NPEPPS; RUNX1"
"51381","NPEPPS; SPTAN1"
"51382","NPEPPS; SYNCRIP"
"51383","NPM3; BPTF"
"51384","NPM3; CYP2B6"
"51385","NPM3; FOSB"
"51386","NPM3; MMP11"
"51387","NPM3; RING1"
"51388","NPM3; VDAC1"
"51389","NPPB; CYP17A1"
"51390","NPPB; NHLH2"
"51391","NPPB; ZIC2"
"51392","NPR2; AAMP"
"51393","NPR2; AKAP1"
"51394","NPR2; ALOX15B"
"51395","NPR2; AMDHD2"
"51396","NPR2; APLP2"
"51397","NPR2; ARHGAP5"
"51398","NPR2; ARHGDIG"
"51399","NPR2; ASPH"
"51400","NPR2; ATF7"
"51401","NPR2; BNIP3"
"51402","NPR2; C19orf57"
"51403","NPR2; CACNA1D"
"51404","NPR2; CCKAR"
"51405","NPR2; CRH"
"51406","NPR2; DPH5"
"51407","NPR2; ELOVL2"
"51408","NPR2; EMP2"
"51409","NPR2; EZH2"
"51410","NPR2; FOXO1"
"51411","NPR2; FUS"
"51412","NPR2; GNA11"
"51413","NPR2; HSF1"
"51414","NPR2; ICT1"
"51415","NPR2; IRF5"
"51416","NPR2; KCNK1"
"51417","NPR2; KHSRP"
"51418","NPR2; LIG1"
"51419","NPR2; MAPK6"
"51420","NPR2; MPI"
"51421","NPR2; MYOM1"
"51422","NPR2; NFKBIB"
"51423","NPR2; NFRKB"
"51424","NPR2; PCNT"
"51425","NPR2; PEG3"
"51426","NPR2; PPP1CC"
"51427","NPR2; PPP2R4"
"51428","NPR2; PPP3CB"
"51429","NPR2; RAB2A"
"51430","NPR2; RASL10A"
"51431","NPR2; SLC37A4"
"51432","NPR2; STAT6"
"51433","NPR2; STK39"
"51434","NPR2; TAOK2"
"51435","NPR2; TOM1"
"51436","NPR2; TUSC2"
"51437","NPR2; WFS1"
"51438","NPR2; YWHAE"
"51439","NPR2; ZFX"
"51440","NPR3; ARPC2"
"51441","NPR3; ESM1"
"51442","NPR3; HGF"
"51443","NPR3; MDK"
"51444","NPR3; OLFML3"
"51445","NPR3; PSMD4"
"51446","NPR3; RRM2"
"51447","NPR3; TDO2"
"51448","NPTN; ABL2"
"51449","NPTN; CCL19"
"51450","NPTN; CLDN10"
"51451","NPTN; CNN3"
"51452","NPTN; GAB2"
"51453","NPTN; ITGA6"
"51454","NPTN; KLF4"
"51455","NPTN; LIFR"
"51456","NPTN; LMTK2"
"51457","NPTN; LSS"
"51458","NPTN; MYH9"
"51459","NPTN; PSME3"
"51460","NPTN; RRP9"
"51461","NPTN; SLC4A4"
"51462","NPTN; SQSTM1"
"51463","NPTN; TRIM28"
"51464","NPTN; VGLL4"
"51465","NPTN; YME1L1"
"51466","NPTX1; CDK2AP1"
"51467","NPTX1; CLEC3B"
"51468","NPTX1; KIAA0101"
"51469","NPTX1; NDRG1"
"51470","NPTX1; SNCB"
"51471","NPTX1; SSTR5"
"51472","NPY; FOSB"
"51473","NPY; GABRA2"
"51474","NPY; HGF"
"51475","NPY; KL"
"51476","NPY; LSS"
"51477","NPY; MYBL2"
"51478","NPY; PMCH"
"51479","NPY; PRKDC"
"51480","NPY; PSPH"
"51481","NPY; RASA1"
"51482","NPY; SERPINB2"
"51483","NPY; SYP"
"51484","NPY5R; AFF2"
"51485","NPY5R; SLC20A1"
"51486","NQO1; CCNB1"
"51487","NQO1; SRPX"
"51488","NR0B1; GHR"
"51489","NR0B1; NMB"
"51490","NR0B1; POLA1"
"51491","NR0B1; PTPRF"
"51492","NR0B1; SND1"
"51493","NR0B2; AKR1B10"
"51494","NR0B2; ANK3"
"51495","NR0B2; ARVCF"
"51496","NR0B2; ASPH"
"51497","NR0B2; ATP6V1A"
"51498","NR0B2; BMP6"
"51499","NR0B2; CCDC85B"
"51500","NR0B2; CDC6"
"51501","NR0B2; CDH13"
"51502","NR0B2; CHSY1"
"51503","NR0B2; CREB5"
"51504","NR0B2; CYB5R3"
"51505","NR0B2; DTNA"
"51506","NR0B2; ECM1"
"51507","NR0B2; GZMA"
"51508","NR0B2; HIST1H1T"
"51509","NR0B2; HSP90B1"
"51510","NR0B2; IGF2BP2"
"51511","NR0B2; KCNN2"
"51512","NR0B2; MAPK12"
"51513","NR0B2; MAX"
"51514","NR0B2; MME"
"51515","NR0B2; MYBL2"
"51516","NR0B2; PHGDH"
"51517","NR0B2; PPP3CB"
"51518","NR0B2; PROM1"
"51519","NR0B2; RUNX1T1"
"51520","NR0B2; SLC25A12"
"51521","NR0B2; SLC4A4"
"51522","NR0B2; SYP"
"51523","NR0B2; TDO2"
"51524","NR0B2; TUSC2"
"51525","NR0B2; VCAN"
"51526","NR0B2; XRCC5"
"51527","NR1H2; ACOT7"
"51528","NR1H2; ADARB1"
"51529","NR1H2; APBB1"
"51530","NR1H2; APC"
"51531","NR1H2; API5"
"51532","NR1H2; APLP2"
"51533","NR1H2; ARF6"
"51534","NR1H2; ARVCF"
"51535","NR1H2; ATF3"
"51536","NR1H2; ATP5C1"
"51537","NR1H2; ATP6V0C"
"51538","NR1H2; BAIAP2"
"51539","NR1H2; BCAP31"
"51540","NR1H2; BMP2"
"51541","NR1H2; BMPR1A"
"51542","NR1H2; BRD3"
"51543","NR1H2; C14orf1"
"51544","NR1H2; CAMK4"
"51545","NR1H2; CAPZB"
"51546","NR1H2; CASC3"
"51547","NR1H2; CBX3"
"51548","NR1H2; CDH8"
"51549","NR1H2; CDKN2B"
"51550","NR1H2; CEBPG"
"51551","NR1H2; CEP68"
"51552","NR1H2; CETN2"
"51553","NR1H2; CHKA"
"51554","NR1H2; CIAO1"
"51555","NR1H2; CLN3"
"51556","NR1H2; CLTA"
"51557","NR1H2; CLTC"
"51558","NR1H2; COPS3"
"51559","NR1H2; CORO2B"
"51560","NR1H2; CPNE1"
"51561","NR1H2; CSTF3"
"51562","NR1H2; CTF1"
"51563","NR1H2; DDX5"
"51564","NR1H2; DIO2"
"51565","NR1H2; DLG2"
"51566","NR1H2; DTNA"
"51567","NR1H2; DUSP8"
"51568","NR1H2; DVL3"
"51569","NR1H2; DYNLL1"
"51570","NR1H2; DYRK2"
"51571","NR1H2; ETV5"
"51572","NR1H2; EXOSC10"
"51573","NR1H2; FADD"
"51574","NR1H2; FAM120A"
"51575","NR1H2; FAM8A1"
"51576","NR1H2; FBL"
"51577","NR1H2; FCGRT"
"51578","NR1H2; FURIN"
"51579","NR1H2; GALNS"
"51580","NR1H2; GCH1"
"51581","NR1H2; GIT1"
"51582","NR1H2; GRK6"
"51583","NR1H2; GSK3A"
"51584","NR1H2; GSK3B"
"51585","NR1H2; H1F0"
"51586","NR1H2; HIPK3"
"51587","NR1H2; HIST1H2AC"
"51588","NR1H2; HMGCL"
"51589","NR1H2; HSD3B1"
"51590","NR1H2; HTATSF1"
"51591","NR1H2; IKBKAP"
"51592","NR1H2; INHBB"
"51593","NR1H2; IRX4"
"51594","NR1H2; ISCU"
"51595","NR1H2; ISG20L2"
"51596","NR1H2; ITGB1"
"51597","NR1H2; KIF1A"
"51598","NR1H2; KIF2A"
"51599","NR1H2; KIF3B"
"51600","NR1H2; LAMB3"
"51601","NR1H2; LDHA"
"51602","NR1H2; LIG3"
"51603","NR1H2; LIMK2"
"51604","NR1H2; LMAN1"
"51605","NR1H2; LST1"
"51606","NR1H2; MAN1A1"
"51607","NR1H2; MAPK8IP2"
"51608","NR1H2; MAPRE1"
"51609","NR1H2; MAX"
"51610","NR1H2; MOG"
"51611","NR1H2; MTUS1"
"51612","NR1H2; MYCBP2"
"51613","NR1H2; MYO1C"
"51614","NR1H2; NCSTN"
"51615","NR1H2; NDRG2"
"51616","NR1H2; NDUFC1"
"51617","NR1H2; NEDD8"
"51618","NR1H2; NEDD9"
"51619","NR1H2; NFIL3"
"51620","NR1H2; NGFRAP1"
"51621","NR1H2; NMB"
"51622","NR1H2; NUMA1"
"51623","NR1H2; NUP153"
"51624","NR1H2; NUTF2"
"51625","NR1H2; OGDH"
"51626","NR1H2; PACSIN2"
"51627","NR1H2; PCM1"
"51628","NR1H2; PFN1"
"51629","NR1H2; PHLDA1"
"51630","NR1H2; PIAS1"
"51631","NR1H2; PIP5K1A"
"51632","NR1H2; PITX1"
"51633","NR1H2; PPM1E"
"51634","NR1H2; PPP2R5E"
"51635","NR1H2; PROCR"
"51636","NR1H2; RAB40B"
"51637","NR1H2; RAB4A"
"51638","NR1H2; RAB6B"
"51639","NR1H2; RBM14"
"51640","NR1H2; RBM4"
"51641","NR1H2; RELA"
"51642","NR1H2; RFC1"
"51643","NR1H2; RFC2"
"51644","NR1H2; RHOA"
"51645","NR1H2; RNF10"
"51646","NR1H2; RNF41"
"51647","NR1H2; RORA"
"51648","NR1H2; RPL18"
"51649","NR1H2; RPL29"
"51650","NR1H2; RPN2"
"51651","NR1H2; RPS5"
"51652","NR1H2; RPS9"
"51653","NR1H2; RRAGA"
"51654","NR1H2; SCAMP1"
"51655","NR1H2; SEC13"
"51656","NR1H2; SEC61B"
"51657","NR1H2; SH3BGR"
"51658","NR1H2; SH3GL2"
"51659","NR1H2; SHBG"
"51660","NR1H2; SKAP2"
"51661","NR1H2; SLC16A2"
"51662","NR1H2; SMARCC1"
"51663","NR1H2; SOX2"
"51664","NR1H2; SOX4"
"51665","NR1H2; SPTBN1"
"51666","NR1H2; SQSTM1"
"51667","NR1H2; STAG2"
"51668","NR1H2; STIP1"
"51669","NR1H2; SYNCRIP"
"51670","NR1H2; SYT7"
"51671","NR1H2; TACC2"
"51672","NR1H2; TAF15"
"51673","NR1H2; TAX1BP1"
"51674","NR1H2; TBC1D22A"
"51675","NR1H2; TGIF1"
"51676","NR1H2; THUMPD1"
"51677","NR1H2; TMED1"
"51678","NR1H2; TMSB10"
"51679","NR1H2; TNFRSF12A"
"51680","NR1H2; TROVE2"
"51681","NR1H2; TRRAP"
"51682","NR1H2; TSC22D1"
"51683","NR1H2; UGCG"
"51684","NR1H2; VAV2"
"51685","NR1H2; VDAC1"
"51686","NR1H2; VEGFA"
"51687","NR1H2; XRCC1"
"51688","NR1H2; YWHAB"
"51689","NR1H2; ZFR"
"51690","NR1H2; ZNF274"
"51691","NR1H3; AHSG"
"51692","NR1H3; AKAP1"
"51693","NR1H3; AMACR"
"51694","NR1H3; AP3S1"
"51695","NR1H3; ARF6"
"51696","NR1H3; ARRB2"
"51697","NR1H3; ATG9A"
"51698","NR1H3; BLVRB"
"51699","NR1H3; BRD8"
"51700","NR1H3; C6orf106"
"51701","NR1H3; C7"
"51702","NR1H3; CCDC22"
"51703","NR1H3; CDH17"
"51704","NR1H3; CHKA"
"51705","NR1H3; CKM"
"51706","NR1H3; CLDN10"
"51707","NR1H3; CLTC"
"51708","NR1H3; CPXM1"
"51709","NR1H3; CSN1S1"
"51710","NR1H3; DGAT1"
"51711","NR1H3; DGUOK"
"51712","NR1H3; DHCR24"
"51713","NR1H3; DNASE1L1"
"51714","NR1H3; DSP"
"51715","NR1H3; EEF2"
"51716","NR1H3; FABP2"
"51717","NR1H3; FSHB"
"51718","NR1H3; GABRR1"
"51719","NR1H3; GNAS"
"51720","NR1H3; GOLGB1"
"51721","NR1H3; GPAA1"
"51722","NR1H3; GPX2"
"51723","NR1H3; HAPLN1"
"51724","NR1H3; HSP90B1"
"51725","NR1H3; HYOU1"
"51726","NR1H3; IDH2"
"51727","NR1H3; IGF2"
"51728","NR1H3; IL6ST"
"51729","NR1H3; ILF3"
"51730","NR1H3; IMMT"
"51731","NR1H3; IQCB1"
"51732","NR1H3; ITGA2"
"51733","NR1H3; KATNB1"
"51734","NR1H3; KHSRP"
"51735","NR1H3; KIF2C"
"51736","NR1H3; KLK6"
"51737","NR1H3; KRT35"
"51738","NR1H3; LEPROTL1"
"51739","NR1H3; LSM1"
"51740","NR1H3; MAML1"
"51741","NR1H3; MAPK12"
"51742","NR1H3; MASP1"
"51743","NR1H3; MATR3"
"51744","NR1H3; MCFD2"
"51745","NR1H3; MCM2"
"51746","NR1H3; MKRN1"
"51747","NR1H3; MMP1"
"51748","NR1H3; MSH2"
"51749","NR1H3; MYOM1"
"51750","NR1H3; MYT1"
"51751","NR1H3; NDEL1"
"51752","NR1H3; NEDD8"
"51753","NR1H3; NEK4"
"51754","NR1H3; NEUROD2"
"51755","NR1H3; NFAT5"
"51756","NR1H3; NOC2L"
"51757","NR1H3; NOTCH3"
"51758","NR1H3; NPR3"
"51759","NR1H3; NPY"
"51760","NR1H3; NR2F6"
"51761","NR1H3; NSF"
"51762","NR1H3; NT5C2"
"51763","NR1H3; PAFAH1B2"
"51764","NR1H3; PIM2"
"51765","NR1H3; PNOC"
